,RainToday,Cloud3pm,Cloud9am,Sunshine,WindGustDir_WNW,WindGustDir_ENE,Humidity3pm,WindDir9am_E,WindDir3pm_ENE,WindDir3pm_W,WindGustDir_E,Rainfall,WindGustSpeed,WindDir9am_W,WindDir9am_NW,WindDir3pm_NW,WindGustDir_W,WindDir9am_N,WindDir3pm_WSW,Temp3pm,WindDir9am_ENE,WindDir3pm_NNE,WindGustDir_SSW,Humidity9am,WindDir3pm_S,MaxTemp,WindGustDir_NW,WindDir3pm_WNW,WindDir9am_S,WindDir9am_SW,label
14,1.0,0.875,0.875,0.05797101449275363,0.0,0.0,0.7216494845360825,0.0,0.0,0.0,0.0,0.010619469026548672,0.24691358024691357,0.0,0.0,0.0,0.0,1.0,0.0,0.19710144927536236,0.0,0.0,0.0,0.7959183673469387,0.0,0.1560693641618497,0.0,0.0,0.0,0.0,
15,0.0,0.625,0.25,0.818840579710145,0.0,0.0,0.23711340206185563,1.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.6028985507246377,0.0,0.0,0.0,0.510204081632653,0.0,0.5780346820809248,0.0,0.0,0.0,0.0,
16,0.0,0.875,0.375,0.37681159420289856,0.0,0.0,0.6701030927835051,0.0,0.0,0.0,0.0,0.0035398230088495575,0.8271604938271604,0.0,1.0,0.0,0.0,0.0,1.0,0.11014492753623192,0.0,0.0,0.0,0.693877551020408,0.0,0.15317919075144504,0.0,0.0,0.0,0.0,
17,0.0,0.5,0.125,0.7101449275362319,0.0,0.0,0.2577319587628866,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.6492753623188406,0.0,0.0,1.0,0.346938775510204,0.0,0.6127167630057804,0.0,0.0,0.0,0.0,
18,0.0,0.125,0.875,0.6521739130434783,0.0,0.0,0.5051546391752577,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.2086956521739131,0.0,0.0,0.0,0.4999999999999999,0.0,0.16473988439306353,0.0,0.0,0.0,0.0,
19,1.0,0.875,0.875,0.4782608695652174,0.0,0.0,0.4123711340206186,0.0,0.0,0.0,0.0,0.15575221238938053,0.4567901234567901,0.0,0.0,0.0,0.0,0.0,0.0,0.263768115942029,0.0,0.0,0.0,0.7551020408163265,0.0,0.2601156069364161,0.0,0.0,0.0,1.0,
20,0.0,0.375,0.5,0.6956521739130435,0.0,0.0,0.5773195876288659,0.0,0.0,0.0,0.0,0.0035398230088495575,0.34567901234567905,0.0,0.0,0.0,0.0,0.0,0.0,0.6318840579710145,0.0,0.0,0.0,0.683673469387755,0.0,0.6040462427745664,0.0,0.0,0.0,0.0,
21,1.0,0.25,0.125,0.7173913043478262,0.0,0.0,0.5051546391752577,0.0,0.0,1.0,0.0,0.035398230088495575,0.5061728395061729,1.0,0.0,0.0,1.0,0.0,0.0,0.1710144927536232,0.0,0.0,0.0,0.673469387755102,0.0,0.12716763005780346,0.0,0.0,0.0,0.0,
22,0.0,0.125,0.0,0.9420289855072465,0.0,1.0,0.21649484536082472,0.0,0.0,0.0,0.0,0.0,0.4567901234567901,0.0,0.0,0.0,0.0,0.0,0.0,0.7420289855072465,0.0,0.0,0.0,0.23469387755102042,0.0,0.7716763005780347,0.0,0.0,0.0,0.0,
23,0.0,0.125,0.125,0.7391304347826086,0.0,0.0,0.6185567010309277,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434782608703,0.0,0.0,0.0,0.5918367346938774,0.0,0.361271676300578,0.0,0.0,0.0,0.0,
24,0.0,0.25,0.125,0.7318840579710145,0.0,0.0,0.5876288659793814,0.0,0.0,0.0,0.0,0.0,0.20987654320987653,0.0,0.0,0.0,0.0,0.0,0.0,0.7072463768115943,0.0,0.0,0.0,0.7448979591836734,0.0,0.6936416184971097,0.0,0.0,0.0,0.0,
25,0.0,0.25,0.25,0.7971014492753623,0.0,0.0,0.5876288659793814,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.6898550724637681,0.0,0.0,0.0,0.5612244897959183,0.0,0.6618497109826589,0.0,1.0,0.0,0.0,
26,1.0,0.875,0.875,0.13768115942028986,0.0,0.0,0.7319587628865979,0.0,0.0,0.0,0.0,0.02831858407079646,0.6172839506172838,0.0,0.0,0.0,1.0,0.0,1.0,0.43768115942028984,0.0,0.0,0.0,0.836734693877551,0.0,0.3988439306358381,0.0,0.0,0.0,0.0,
27,0.0,0.75,0.75,0.6811594202898551,0.0,0.0,0.5257731958762886,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.3101449275362319,0.0,0.0,0.0,0.8265306122448979,0.0,0.28612716763005774,0.0,1.0,0.0,0.0,
28,0.0,0.25,0.125,0.8985507246376813,0.0,0.0,0.4742268041237114,0.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.4521739130434783,0.0,0.0,0.0,0.4285714285714285,0.0,0.4219653179190751,0.0,0.0,1.0,0.0,
29,1.0,0.5,0.875,0.2608695652173913,0.0,0.0,0.5154639175257731,0.0,0.0,0.0,0.0,0.012389380530973451,0.16049382716049382,0.0,0.0,0.0,0.0,0.0,1.0,0.35652173913043483,0.0,0.0,1.0,0.9081632653061223,0.0,0.315028901734104,0.0,0.0,0.0,0.0,
30,1.0,0.625,0.25,0.8405797101449275,0.0,0.0,0.4845360824742268,0.0,0.0,0.0,0.0,0.017699115044247787,0.43209876543209874,0.0,1.0,1.0,0.0,0.0,0.0,0.20289855072463767,0.0,0.0,0.0,0.4693877551020408,0.0,0.20809248554913296,1.0,0.0,0.0,0.0,
31,1.0,0.875,0.5,0.2463768115942029,0.0,0.0,0.5979381443298969,0.0,0.0,0.0,0.0,0.04247787610619469,0.32098765432098764,0.0,1.0,0.0,0.0,0.0,0.0,0.5304347826086957,0.0,0.0,0.0,0.5510204081632653,0.0,0.569364161849711,0.0,0.0,0.0,0.0,
32,0.0,0.0,0.0,0.8405797101449275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308641975308641,0.0,0.0,0.0,0.0,0.0,0.0,0.7159420289855073,0.0,0.0,0.0,0.0,0.0,0.6763005780346819,0.0,0.0,0.0,0.0,
33,1.0,0.125,0.875,0.601449275362319,1.0,0.0,0.3814432989690722,1.0,0.0,0.0,0.0,0.012389380530973451,0.5679012345679011,0.0,0.0,1.0,0.0,0.0,0.0,0.44637681159420295,0.0,0.0,0.0,0.5918367346938774,0.0,0.3959537572254336,0.0,0.0,0.0,0.0,
34,0.0,0.875,0.375,0.2173913043478261,0.0,0.0,0.6082474226804123,0.0,0.0,0.0,0.0,0.0,0.728395061728395,0.0,0.0,0.0,0.0,1.0,0.0,0.1565217391304348,0.0,0.0,0.0,0.7346938775510203,0.0,0.11849710982658956,0.0,0.0,0.0,0.0,
35,0.0,0.375,0.875,0.6594202898550725,1.0,0.0,0.4845360824742268,0.0,0.0,0.0,0.0,0.0,0.20987654320987653,0.0,1.0,0.0,0.0,0.0,0.0,0.39130434782608703,0.0,0.0,0.0,0.4897959183673469,0.0,0.35838150289017334,0.0,1.0,0.0,0.0,
36,0.0,0.125,0.0,0.746376811594203,0.0,0.0,0.32989690721649484,0.0,0.0,0.0,1.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.3072463768115943,0.0,0.0,0.0,0.6428571428571428,0.0,0.2543352601156069,0.0,0.0,0.0,0.0,
37,1.0,0.5,1.0,0.46376811594202905,0.0,0.0,0.4742268041237114,0.0,0.0,0.0,0.0,0.047787610619469026,0.38271604938271603,0.0,0.0,0.0,0.0,0.0,0.0,0.43768115942028984,0.0,0.0,1.0,1.0,0.0,0.4046242774566473,0.0,0.0,0.0,0.0,
38,0.0,0.75,0.875,0.21014492753623187,0.0,0.0,0.8144329896907216,0.0,0.0,0.0,1.0,0.008849557522123894,0.13580246913580246,1.0,0.0,0.0,0.0,0.0,0.0,0.2231884057971015,0.0,0.0,0.0,0.8979591836734693,0.0,0.17052023121387283,0.0,0.0,0.0,0.0,
39,0.0,0.75,0.875,0.4565217391304348,0.0,0.0,0.4536082474226804,0.0,1.0,0.0,0.0,0.0,0.24691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695665,1.0,0.0,0.0,0.6122448979591836,0.0,0.28034682080924855,0.0,0.0,0.0,0.0,
40,0.0,0.875,0.125,0.5869565217391304,0.0,1.0,0.13402061855670103,0.0,0.0,0.0,0.0,0.0,0.43209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.901449275362319,0.0,0.0,0.0,0.23469387755102042,0.0,0.8757225433526012,0.0,0.0,0.0,0.0,
41,0.0,0.5,1.0,0.17391304347826086,0.0,0.0,0.5773195876288659,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.0,0.0,1.0,0.0,0.0,0.0,0.18260869565217394,0.0,0.0,0.0,0.7244897959183673,0.0,0.1445086705202312,1.0,0.0,0.0,0.0,
42,0.0,0.625,0.25,0.5072463768115942,0.0,0.0,0.8041237113402061,0.0,1.0,0.0,0.0,0.007079646017699115,0.20987654320987653,0.0,0.0,0.0,0.0,0.0,0.0,0.5507246376811595,0.0,0.0,0.0,0.7448979591836734,0.0,0.5606936416184971,0.0,0.0,1.0,0.0,
43,0.0,0.5,0.125,0.7971014492753623,0.0,0.0,0.4123711340206186,0.0,0.0,0.0,0.0,0.0,0.20987654320987653,0.0,0.0,0.0,0.0,0.0,0.0,0.35652173913043483,1.0,0.0,0.0,0.7142857142857142,0.0,0.3005780346820809,0.0,0.0,0.0,0.0,
44,0.0,0.75,0.875,0.13768115942028986,0.0,0.0,0.7216494845360825,1.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.23768115942028992,0.0,0.0,0.0,0.836734693877551,0.0,0.1936416184971098,0.0,0.0,0.0,0.0,
45,1.0,0.875,0.875,0.08695652173913043,0.0,0.0,0.7319587628865979,0.0,0.0,0.0,0.0,0.012389380530973451,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.42028985507246386,0.0,0.0,0.0,0.7244897959183673,0.0,0.40173410404624277,0.0,0.0,0.0,0.0,
46,0.0,0.0,0.0,0.9275362318840581,0.0,0.0,0.288659793814433,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.7739130434782608,1.0,0.0,0.0,0.43877551020408156,0.0,0.7976878612716762,0.0,0.0,0.0,0.0,
47,0.0,0.0,0.0,0.8260869565217391,0.0,0.0,0.04123711340206186,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.6231884057971016,1.0,0.0,0.0,0.13265306122448978,0.0,0.5780346820809248,0.0,0.0,0.0,0.0,
48,0.0,0.875,0.875,0.34782608695652173,0.0,0.0,0.443298969072165,0.0,0.0,0.0,0.0,0.0,0.3703703703703703,1.0,0.0,0.0,0.0,0.0,1.0,0.6115942028985507,0.0,0.0,0.0,0.4999999999999999,0.0,0.569364161849711,0.0,0.0,0.0,0.0,
49,0.0,0.875,0.625,0.4710144927536232,0.0,0.0,0.5051546391752577,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.336231884057971,0.0,0.0,0.0,0.6428571428571428,0.0,0.361271676300578,0.0,0.0,0.0,0.0,
50,0.0,0.875,0.75,0.8405797101449275,0.0,0.0,0.7835051546391752,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.44637681159420295,0.0,0.0,0.0,0.7959183673469387,1.0,0.40751445086705196,0.0,0.0,1.0,0.0,
51,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,0.7938144329896907,0.0,0.0,0.0,0.0,0.0,0.6172839506172838,0.0,1.0,0.0,1.0,0.0,0.0,0.29565217391304355,0.0,0.0,0.0,0.4081632653061224,0.0,0.42485549132947975,0.0,0.0,0.0,0.0,
52,0.0,0.125,0.875,0.9420289855072465,0.0,0.0,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.6224489795918366,1.0,0.49710982658959535,0.0,0.0,0.0,0.0,
53,0.0,0.5,0.875,0.8333333333333334,0.0,0.0,0.32989690721649484,0.0,0.0,0.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.0,0.0,0.0,0.5101449275362319,0.0,0.0,1.0,0.4999999999999999,0.0,0.45375722543352603,0.0,0.0,0.0,0.0,
54,0.0,0.75,0.625,0.5652173913043478,0.0,0.0,0.4020618556701031,0.0,0.0,0.0,1.0,0.0,0.2716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.5768115942028986,0.0,0.0,0.0,0.5918367346938774,0.0,0.5433526011560693,0.0,0.0,0.0,0.0,
55,1.0,0.125,0.875,0.4565217391304348,0.0,0.0,0.5360824742268041,0.0,0.0,0.0,0.0,0.05486725663716814,0.32098765432098764,0.0,0.0,0.0,0.0,0.0,0.0,0.4231884057971015,0.0,0.0,0.0,0.693877551020408,0.0,0.3872832369942196,0.0,0.0,0.0,0.0,
56,0.0,0.625,0.25,0.5217391304347826,0.0,0.0,0.556701030927835,0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.0,0.0,0.0,0.0,0.0,0.0,0.4231884057971015,0.0,0.0,0.0,0.673469387755102,0.0,0.3728323699421965,0.0,0.0,0.0,0.0,
57,0.0,0.875,0.25,0.5724637681159421,0.0,0.0,0.30927835051546393,0.0,0.0,0.0,0.0,0.0,0.34567901234567905,0.0,0.0,0.0,0.0,0.0,1.0,0.5101449275362319,0.0,0.0,1.0,0.44897959183673464,0.0,0.4710982658959537,0.0,0.0,0.0,0.0,
58,1.0,0.125,0.0,0.7173913043478262,0.0,0.0,0.4020618556701031,0.0,0.0,1.0,0.0,0.1486725663716814,0.24691358024691357,0.0,0.0,0.0,1.0,0.0,0.0,0.327536231884058,0.0,0.0,0.0,0.7346938775510203,0.0,0.27456647398843925,0.0,0.0,0.0,0.0,
59,0.0,0.75,0.75,0.6376811594202899,0.0,0.0,0.7216494845360825,0.0,0.0,0.0,0.0,0.0,0.24691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.6753623188405797,0.0,0.0,0.0,0.693877551020408,0.0,0.6473988439306358,0.0,0.0,0.0,0.0,
60,0.0,0.125,0.125,0.8985507246376813,0.0,0.0,0.16494845360824742,0.0,0.0,0.0,0.0,0.0,0.34567901234567905,0.0,0.0,0.0,0.0,0.0,0.0,0.6782608695652175,0.0,0.0,0.0,0.4693877551020408,0.0,0.6647398843930635,0.0,0.0,0.0,0.0,
61,0.0,0.375,0.625,0.7681159420289855,0.0,0.0,0.7010309278350515,0.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.5304347826086957,0.0,0.0,1.0,0.7244897959183673,0.0,0.5606936416184971,0.0,0.0,0.0,0.0,
62,1.0,0.875,1.0,0.05072463768115942,0.0,0.0,0.7113402061855669,0.0,0.0,0.0,0.0,0.02654867256637168,0.24691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.3536231884057972,0.0,0.0,0.0,0.9795918367346937,1.0,0.3034682080924854,0.0,0.0,0.0,0.0,
63,0.0,1.0,0.875,0.1956521739130435,0.0,0.0,0.36082474226804123,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,1.0,0.0,0.33043478260869574,0.0,0.0,0.0,0.7040816326530611,0.0,0.27456647398843925,0.0,0.0,0.0,0.0,
64,0.0,0.5,0.875,0.7898550724637682,0.0,1.0,0.24742268041237112,1.0,1.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.7478260869565218,0.0,0.0,0.0,0.4999999999999999,0.0,0.7254335260115606,0.0,0.0,0.0,0.0,
65,0.0,0.625,0.125,0.891304347826087,0.0,1.0,0.26804123711340205,0.0,0.0,0.0,0.0,0.0,0.43209876543209874,0.0,0.0,0.0,0.0,0.0,1.0,0.7594202898550725,1.0,0.0,0.0,0.44897959183673464,0.0,0.7543352601156068,0.0,0.0,0.0,0.0,
66,1.0,0.5,0.625,0.818840579710145,0.0,0.0,0.7835051546391752,0.0,0.0,0.0,0.0,0.010619469026548672,0.16049382716049382,0.0,0.0,0.0,0.0,0.0,0.0,0.49855072463768124,0.0,0.0,0.0,0.8163265306122448,0.0,0.4653179190751444,0.0,0.0,1.0,0.0,
67,0.0,0.875,0.125,0.6086956521739131,0.0,0.0,0.5876288659793814,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.591304347826087,0.0,0.0,0.0,0.7653061224489796,0.0,0.8034682080924855,0.0,0.0,0.0,0.0,
68,0.0,0.75,0.875,0.6666666666666666,0.0,0.0,0.29896907216494845,0.0,0.0,0.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.0,0.0,0.0,0.37391304347826093,0.0,0.0,0.0,0.4897959183673469,0.0,0.3323699421965317,1.0,1.0,0.0,0.0,
69,0.0,0.125,0.0,0.8043478260869565,0.0,0.0,0.422680412371134,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333334,1.0,0.0,1.0,0.5816326530612245,0.0,0.5202312138728323,0.0,0.0,0.0,0.0,
70,0.0,0.25,0.25,0.9347826086956522,0.0,0.0,0.3402061855670103,0.0,0.0,0.0,0.0,0.005309734513274336,0.4567901234567901,0.0,1.0,0.0,0.0,0.0,0.0,0.35072463768115947,0.0,0.0,0.0,0.4285714285714285,0.0,0.34104046242774555,0.0,0.0,0.0,0.0,
71,0.0,0.125,0.375,0.7753623188405797,0.0,0.0,0.5463917525773195,0.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.3014492753623189,0.0,0.0,0.0,0.7142857142857142,0.0,0.2832369942196531,0.0,0.0,0.0,0.0,
72,0.0,0.75,0.125,0.7898550724637682,0.0,0.0,0.4123711340206186,0.0,0.0,0.0,0.0,0.0,0.38271604938271603,0.0,0.0,0.0,0.0,0.0,0.0,0.4956521739130435,0.0,0.0,0.0,0.8265306122448979,0.0,0.5028901734104047,0.0,0.0,0.0,0.0,
73,0.0,0.25,0.125,0.7028985507246377,0.0,0.0,0.3505154639175258,0.0,0.0,1.0,0.0,0.0,0.48148148148148145,0.0,1.0,0.0,0.0,0.0,0.0,0.27826086956521734,0.0,0.0,0.0,0.5918367346938774,0.0,0.24277456647398843,1.0,0.0,0.0,0.0,
74,0.0,0.75,1.0,0.6304347826086957,1.0,0.0,0.13402061855670103,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.0,0.0,0.0,0.0,1.0,0.0,0.7304347826086957,0.0,1.0,0.0,0.2959183673469387,0.0,0.7023121387283238,0.0,0.0,0.0,0.0,
75,0.0,0.375,0.25,0.7971014492753623,0.0,0.0,0.4329896907216495,1.0,0.0,0.0,1.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.0,0.0,0.0,0.7681159420289856,0.0,0.0,0.0,0.6530612244897959,0.0,0.7196531791907513,0.0,0.0,0.0,0.0,
76,0.0,0.875,0.875,0.38405797101449274,0.0,0.0,0.7216494845360825,0.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.32173913043478264,0.0,0.0,0.0,0.7857142857142856,1.0,0.31791907514450857,0.0,0.0,1.0,0.0,
77,0.0,0.875,0.125,0.31884057971014496,0.0,0.0,0.6494845360824741,0.0,0.0,0.0,0.0,0.0,0.34567901234567905,0.0,0.0,0.0,0.0,1.0,0.0,0.17681159420289858,0.0,0.0,0.0,0.8061224489795917,0.0,0.18497109826589592,1.0,0.0,0.0,0.0,
78,0.0,0.625,0.75,0.8115942028985507,0.0,0.0,0.4123711340206186,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.3652173913043478,0.0,0.0,0.0,0.4999999999999999,0.0,0.375722543352601,0.0,0.0,0.0,0.0,
79,1.0,0.75,0.75,0.37681159420289856,0.0,0.0,0.6804123711340205,0.0,0.0,0.0,0.0,0.012389380530973451,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.2753623188405798,1.0,0.0,0.0,1.0,0.0,0.24566473988439297,0.0,0.0,0.0,0.0,
80,1.0,0.5,0.25,0.6666666666666666,0.0,0.0,0.5360824742268041,0.0,0.0,0.0,0.0,0.024778761061946902,0.5925925925925926,0.0,1.0,0.0,0.0,0.0,0.0,0.2985507246376812,0.0,0.0,0.0,0.683673469387755,0.0,0.31791907514450857,1.0,1.0,0.0,0.0,
81,1.0,0.875,1.0,0.021739130434782608,0.0,1.0,0.7525773195876289,0.0,1.0,0.0,0.0,0.010619469026548672,0.20987654320987653,0.0,0.0,0.0,0.0,0.0,0.0,0.5362318840579711,0.0,0.0,0.0,0.9489795918367346,0.0,0.49132947976878605,0.0,0.0,0.0,0.0,
82,0.0,1.0,1.0,0.15217391304347827,0.0,0.0,0.8144329896907216,0.0,0.0,0.0,0.0,0.0017699115044247787,0.5432098765432098,0.0,0.0,0.0,0.0,0.0,0.0,0.4318840579710146,0.0,0.0,0.0,0.7857142857142856,0.0,0.40173410404624277,0.0,0.0,0.0,0.0,
83,0.0,0.875,0.75,0.4710144927536232,0.0,0.0,0.6597938144329897,0.0,0.0,0.0,0.0,0.0035398230088495575,0.20987654320987653,0.0,0.0,0.0,0.0,0.0,0.0,0.518840579710145,0.0,0.0,0.0,0.673469387755102,0.0,0.4768786127167629,0.0,0.0,0.0,1.0,
84,0.0,0.375,0.125,0.782608695652174,0.0,0.0,0.4742268041237114,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4057971014492755,0.0,0.0,0.0,0.5816326530612245,0.0,0.3786127167630058,0.0,0.0,0.0,0.0,
85,0.0,0.5,0.875,0.6231884057971014,0.0,0.0,0.422680412371134,0.0,0.0,0.0,0.0,0.0,0.3703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.35942028985507246,0.0,0.0,1.0,0.673469387755102,0.0,0.3439306358381503,0.0,0.0,1.0,0.0,
86,0.0,0.125,0.125,0.8695652173913044,0.0,0.0,0.3402061855670103,0.0,0.0,0.0,1.0,0.0,0.20987654320987653,0.0,0.0,0.0,0.0,0.0,0.0,0.48985507246376814,1.0,0.0,0.0,0.5306122448979591,0.0,0.4710982658959537,0.0,0.0,0.0,0.0,
